stock_id,name,industry,market_cap,price,roic_3y,roic_latest,by_year
3711,日月光投控,半導體業,2618509029700.0,587.0,8.01,8.17,"{""2021"": 16.7, ""2022"": 15.2, ""2023"": 8.0, ""2024"": 7.9, ""2025"": 8.2}"
2615,萬海,航運業,349365226800.0,124.5,7.98,9.81,"{""2021"": 82.1, ""2022"": 40.9, ""2023"": -2.2, ""2024"": 16.3, ""2025"": 9.8}"
3715,定穎投控,電子零組件業,30342482200.0,107.0,7.96,4.77,"{""2023"": 9.5, ""2024"": 9.6, ""2025"": 4.8}"
4938,和碩,電子工業,237080504920.0,88.6,7.94,7.91,"{""2021"": 12.2, ""2022"": 9.6, ""2023"": 7.7, ""2024"": 8.2, ""2025"": 7.9}"
3167,大量,電機機械,64897287500.0,725.0,7.88,19.02,"{""2021"": 14.9, ""2022"": 9.1, ""2023"": 0.4, ""2024"": 4.2, ""2025"": 19.0}"
3033,威健,電子工業,23477629275.0,45.45,7.85,6.61,"{""2021"": 22.7, ""2022"": 17.7, ""2023"": 7.3, ""2024"": 9.6, ""2025"": 6.6}"
3702,大聯大,電子工業,191859060000.0,111.0,7.66,8.84,"{""2021"": 12.5, ""2022"": 9.8, ""2023"": 7.5, ""2024"": 6.6, ""2025"": 8.8}"
3026,禾伸堂,電子工業,106003901700.0,639.0,7.66,9.18,"{""2021"": 17.6, ""2022"": 9.9, ""2023"": 5.7, ""2024"": 8.1, ""2025"": 9.2}"
2634,漢翔,航運業,65271390030.0,69.3,7.55,3.09,"{""2021"": 2.6, ""2022"": 7.1, ""2023"": 10.0, ""2024"": 9.6, ""2025"": 3.1}"
8926,台汽電,油電燃氣業,47575158600.0,57.3,7.49,8.53,"{""2021"": 5.1, ""2022"": 5.2, ""2023"": 6.7, ""2024"": 7.2, ""2025"": 8.5}"
2351,順德,電子工業,35453322000.0,183.0,7.35,4.02,"{""2021"": 11.6, ""2022"": 11.6, ""2023"": 9.3, ""2024"": 8.7, ""2025"": 4.0}"
2374,佳能,光電業,23152458850.0,68.5,7.22,9.97,"{""2021"": 12.1, ""2022"": 2.8, ""2023"": 3.8, ""2024"": 7.9, ""2025"": 10.0}"
2027,大成鋼,鋼鐵工業,129988308180.0,50.3,7.11,8.34,"{""2021"": 17.5, ""2022"": 17.2, ""2023"": 7.6, ""2024"": 5.3, ""2025"": 8.3}"
3037,欣興,電子工業,1726585021000.0,1085.0,7.07,5.77,"{""2021"": 17.5, ""2022"": 32.3, ""2023"": 10.8, ""2024"": 4.6, ""2025"": 5.8}"
3036,文曄,電子工業,261444549800.0,206.0,7.0,8.52,"{""2021"": 14.4, ""2022"": 11.4, ""2023"": 5.1, ""2024"": 7.4, ""2025"": 8.5}"
3704,合勤控,通信網路業,17303284250.0,41.65,6.99,5.32,"{""2021"": 11.4, ""2022"": 14.3, ""2023"": 11.0, ""2024"": 4.6, ""2025"": 5.3}"
1504,東元,電機機械,171341374470.0,72.1,6.97,6.3,"{""2021"": 6.5, ""2022"": 4.3, ""2023"": 7.2, ""2024"": 7.4, ""2025"": 6.3}"
2324,仁寶,電子工業,171658360070.0,38.95,6.77,5.29,"{""2021"": 11.5, ""2022"": 6.9, ""2023"": 6.9, ""2024"": 8.1, ""2025"": 5.3}"
1714,和桐,化學工業,16861021600.0,17.0,6.76,8.72,"{""2021"": 10.4, ""2022"": 4.7, ""2023"": 6.4, ""2024"": 5.1, ""2025"": 8.7}"
2353,宏碁,電子工業,93569111660.0,30.7,6.7,6.23,"{""2021"": 16.4, ""2022"": 7.5, ""2023"": 6.9, ""2024"": 6.9, ""2025"": 6.2}"
1709,和益,化學工業,15884642789.999998,33.3,6.67,6.44,"{""2021"": 12.2, ""2022"": 13.6, ""2023"": 5.1, ""2024"": 8.5, ""2025"": 6.4}"
3706,神達,電子工業,119449125000.0,90.0,6.64,10.52,"{""2021"": 24.7, ""2022"": 16.3, ""2023"": 2.9, ""2024"": 6.5, ""2025"": 10.5}"
5871,中租-KY,其他,197669137050.0,115.5,6.53,6.15,"{""2021"": 9.7, ""2022"": 8.9, ""2023"": 7.1, ""2024"": 6.4, ""2025"": 6.2}"
1708,東鹼,化學工業,12798687380.0,51.4,6.43,8.98,"{""2021"": 7.5, ""2022"": 13.3, ""2023"": -0.3, ""2024"": 10.6, ""2025"": 9.0}"
2489,瑞軒,光電業,21746500000.0,35.65,6.32,5.96,"{""2021"": 34.5, ""2022"": -18.5, ""2023"": 3.4, ""2024"": 9.6, ""2025"": 6.0}"
2637,慧洋-KY,航運業,76133738400.0,102.0,6.23,5.59,"{""2021"": 12.7, ""2022"": 15.2, ""2023"": 4.6, ""2024"": 8.5, ""2025"": 5.6}"
2474,可成,其他電子業,109650093850.0,203.5,6.2,4.77,"{""2021"": 5.6, ""2022"": 6.9, ""2023"": 5.7, ""2024"": 8.2, ""2025"": 4.8}"
2617,台航,航運業,13269965100.0,31.8,6.19,5.49,"{""2021"": 7.3, ""2022"": 9.4, ""2023"": 7.6, ""2024"": 5.5, ""2025"": 5.5}"
2359,所羅門,其他電子業,25720665000.0,150.0,6.01,4.14,"{""2021"": 4.8, ""2022"": 10.0, ""2023"": 11.0, ""2024"": 2.9, ""2025"": 4.1}"
2478,大毅,電子工業,17874315550.0,123.5,5.97,6.5,"{""2021"": 14.0, ""2022"": 8.7, ""2023"": 5.2, ""2024"": 6.2, ""2025"": 6.5}"
2481,強茂,半導體業,50821281700.0,133.0,5.91,7.04,"{""2021"": 13.6, ""2022"": 9.5, ""2023"": 5.2, ""2024"": 5.5, ""2025"": 7.0}"
2105,正新,橡膠工業,102266659025.0,31.55,5.77,4.17,"{""2021"": 4.8, ""2022"": 4.5, ""2023"": 6.3, ""2024"": 6.9, ""2025"": 4.2}"
8028,昇陽半導體,半導體業,44510947750.0,242.5,5.67,5.94,"{""2019"": 7.8, ""2020"": 3.2, ""2021"": 5.9}"
6789,采鈺,半導體業,134958818400.0,424.0,5.59,6.57,"{""2021"": 17.7, ""2022"": 10.4, ""2023"": 1.7, ""2024"": 8.5, ""2025"": 6.6}"
2606,裕民,航運業,61351043819.99999,72.6,5.4,4.99,"{""2021"": 11.4, ""2022"": 8.5, ""2023"": 4.4, ""2024"": 6.8, ""2025"": 5.0}"
8046,南電,電子工業,733397842500.0,1135.0,5.38,4.25,"{""2021"": 28.8, ""2022"": 41.1, ""2023"": 11.4, ""2024"": 0.4, ""2025"": 4.3}"
2605,新興,航運業,22126354740.0,37.8,5.38,4.72,"{""2021"": 4.9, ""2022"": 1.9, ""2023"": 3.0, ""2024"": 8.4, ""2025"": 4.7}"
3532,台勝科,半導體業,132838042750.0,342.5,5.26,1.38,"{""2021"": 6.8, ""2022"": 21.1, ""2023"": 11.2, ""2024"": 3.2, ""2025"": 1.4}"
1102,亞泥,水泥工業,123952373355.00002,34.95,5.19,4.62,"{""2021"": 8.6, ""2022"": 5.9, ""2023"": 5.1, ""2024"": 5.9, ""2025"": 4.6}"
2492,華新科,電子工業,129064476800.0,266.0,5.12,4.49,"{""2021"": 15.6, ""2022"": 3.8, ""2023"": 4.5, ""2024"": 6.3, ""2025"": 4.5}"
6271,同欣電,半導體業,40243684250.0,192.5,5.05,5.43,"{""2021"": 12.5, ""2022"": 11.9, ""2023"": 3.9, ""2024"": 5.8, ""2025"": 5.4}"
6415,矽力*-KY,電子工業,43319083500.0,445.5,5.0,6.63,"{""2021"": 27.8, ""2022"": 22.6, ""2023"": 2.1, ""2024"": 6.3, ""2025"": 6.6}"
9921,巨大,其他,42147030500.0,107.5,5.0,2.32,"{""2021"": 21.0, ""2022"": 17.6, ""2023"": 8.9, ""2024"": 3.8, ""2025"": 2.3}"
3376,新日興,電子零組件業,35824775400.0,183.0,4.94,1.74,"{""2021"": 7.3, ""2022"": 10.3, ""2023"": 5.1, ""2024"": 7.9, ""2025"": 1.7}"
5607,遠雄港,航運業,20713907110.0,55.9,4.81,5.3,"{""2021"": 7.6, ""2022"": 9.3, ""2023"": 5.3, ""2024"": 3.8, ""2025"": 5.3}"
4722,國精化,化學工業,21173689400.0,206.0,4.76,4.23,"{""2021"": 12.5, ""2022"": 9.0, ""2023"": 4.5, ""2024"": 5.6, ""2025"": 4.2}"
8039,台虹,電子工業,74354658000.0,282.0,4.69,4.69,"{""2021"": 8.1, ""2022"": 6.8, ""2023"": 3.9, ""2024"": 5.4, ""2025"": 4.7}"
6213,聯茂,電子工業,186507408600.0,513.0,4.49,6.62,"{""2021"": 17.3, ""2022"": 8.6, ""2023"": 3.1, ""2024"": 3.7, ""2025"": 6.6}"
8021,尖點,其他電子業,58393975700.0,397.0,4.37,9.42,"{""2021"": 9.8, ""2022"": 7.1, ""2023"": -0.8, ""2024"": 4.5, ""2025"": 9.4}"
1717,長興,化學工業,83932777800.0,71.6,4.36,4.25,"{""2021"": 9.6, ""2022"": 6.9, ""2023"": 4.0, ""2024"": 4.9, ""2025"": 4.2}"
1722,台肥,化學工業,45619000000.0,46.55,4.17,1.69,"{""2021"": 5.8, ""2022"": 5.1, ""2023"": 7.3, ""2024"": 3.6, ""2025"": 1.7}"
2375,凱美,電子工業,13312724250.0,122.5,4.1,4.13,"{""2021"": 12.6, ""2022"": 6.6, ""2023"": 2.9, ""2024"": 5.3, ""2025"": 4.1}"
2312,金寶,其他電子業,46759846860.0,31.05,4.09,5.12,"{""2021"": 0.8, ""2022"": 2.8, ""2023"": 2.0, ""2024"": 5.2, ""2025"": 5.1}"
1402,遠東新,紡織纖維,162459759285.0,30.35,4.07,4.11,"{""2021"": 3.6, ""2022"": 3.3, ""2023"": 3.7, ""2024"": 4.4, ""2025"": 4.1}"
1563,巧新,汽車工業,14326114350.0,63.5,4.07,2.31,"{""2023"": 4.5, ""2024"": 5.5, ""2025"": 2.3}"
2352,佳世達,電腦及週邊設備業,45518587200.0,28.8,4.04,2.02,"{""2021"": 16.6, ""2022"": 15.4, ""2023"": 6.2, ""2024"": 3.9, ""2025"": 2.0}"
2049,上銀,電機機械,123473512700.0,349.0,3.97,3.18,"{""2021"": 9.0, ""2022"": 11.2, ""2023"": 4.4, ""2024"": 4.3, ""2025"": 3.2}"
7788,松川精密,電子工業,19816881000.0,248.5,3.85,3.85,"{""2025"": 3.8}"
3189,景碩,半導體業,427324334400.0,811.0,3.84,6.08,"{""2021"": 13.5, ""2022"": 19.0, ""2023"": 2.5, ""2024"": 2.9, ""2025"": 6.1}"
2367,燿華,電子工業,29733259720.0,42.1,3.77,3.0,"{""2021"": -1.6, ""2022"": 2.7, ""2023"": -2.4, ""2024"": 10.7, ""2025"": 3.0}"
2103,台橡,橡膠工業,23450161160.0,28.4,3.68,2.32,"{""2021"": 24.5, ""2022"": 10.4, ""2023"": 4.5, ""2024"": 4.3, ""2025"": 2.3}"
6505,台塑化,油電燃氣業,722067745260.0,75.8,3.64,2.92,"{""2021"": 13.6, ""2022"": 4.0, ""2023"": 6.3, ""2024"": 1.7, ""2025"": 2.9}"
1409,新纖,紡織纖維,39651027850.0,24.5,3.64,4.12,"{""2021"": 11.0, ""2022"": 8.0, ""2023"": 2.4, ""2024"": 4.4, ""2025"": 4.1}"
9914,美利達,其他,26250777640.0,87.8,3.57,6.09,"{""2021"": 26.8, ""2022"": 17.0, ""2023"": 8.3, ""2024"": -3.7, ""2025"": 6.1}"
2363,矽統,半導體業,26109901740.0,50.7,3.56,4.58,"{""2021"": 0.9, ""2022"": 2.4, ""2023"": 3.3, ""2024"": 2.9, ""2025"": 4.6}"
8150,南茂,電子工業,61082152770.0,86.7,3.46,1.43,"{""2021"": 16.4, ""2022"": 9.5, ""2023"": 5.1, ""2024"": 3.9, ""2025"": 1.4}"
4916,事欣科,電腦及週邊設備業,12210581670.0,98.7,3.42,6.63,"{""2021"": 7.0, ""2022"": 6.1, ""2023"": 3.6, ""2024"": 0.1, ""2025"": 6.6}"
2354,鴻準,其他電子業,85152009040.0,60.2,3.38,2.86,"{""2021"": 4.0, ""2022"": 3.9, ""2023"": 4.1, ""2024"": 3.2, ""2025"": 2.9}"
6166,凌華,電子工業,25806847050.0,118.5,3.29,6.32,"{""2021"": 2.0, ""2022"": 10.0, ""2023"": 3.4, ""2024"": 0.2, ""2025"": 6.3}"
2388,威盛,半導體業,41083663010.0,73.9,3.22,0.41,"{""2021"": 32.2, ""2022"": 1.5, ""2023"": 3.2, ""2024"": 6.0, ""2025"": 0.4}"
6830,汎銓,其他電子業,25139129400.0,462.0,2.92,-0.78,"{""2022"": 8.9, ""2023"": 8.0, ""2024"": 1.6, ""2025"": -0.8}"
3016,嘉晶,半導體業,28571118960.0,98.4,2.72,0.37,"{""2021"": 8.5, ""2022"": 13.1, ""2023"": 2.9, ""2024"": 4.8, ""2025"": 0.4}"
8110,華東,電子工業,23401843480.0,45.2,2.7,9.24,"{""2021"": 0.8, ""2022"": 1.1, ""2023"": -0.9, ""2024"": -0.2, ""2025"": 9.2}"
2723,美食-KY,觀光事業,13176000000.0,73.2,2.7,-4.06,"{""2021"": 9.8, ""2022"": 4.3, ""2023"": 6.8, ""2024"": 5.4, ""2025"": -4.1}"
4906,正文,通信網路業,15097831100.0,34.6,2.63,-0.88,"{""2021"": 6.5, ""2022"": 6.0, ""2023"": 4.0, ""2024"": 4.7, ""2025"": -0.9}"
4576,大銀微系統,電機機械,24259864500.0,202.5,2.59,5.04,"{""2021"": 7.4, ""2022"": 8.7, ""2023"": 0.9, ""2024"": 1.9, ""2025"": 5.0}"
8033,雷虎,其他,30538827900.0,185.5,2.57,4.45,"{""2021"": 3.4, ""2022"": 2.6, ""2023"": -2.0, ""2024"": 5.3, ""2025"": 4.5}"
6451,訊芯-KY,半導體業,45412439600.0,418.0,2.55,0.62,"{""2021"": 4.7, ""2022"": 2.2, ""2023"": 6.5, ""2024"": 0.5, ""2025"": 0.6}"
6719,力智,半導體業,20417539500.0,193.5,2.36,4.51,"{""2021"": 34.8, ""2022"": 19.3, ""2023"": 0.6, ""2024"": 2.0, ""2025"": 4.5}"
3605,宏致,電子工業,18954667900.0,108.5,2.36,6.75,"{""2021"": 7.6, ""2022"": 3.1, ""2023"": -3.9, ""2024"": 4.2, ""2025"": 6.8}"
2371,大同,電機機械,59363043240.0,27.6,2.13,-12.57,"{""2021"": 4.2, ""2022"": 9.8, ""2023"": 3.3, ""2024"": 15.7, ""2025"": -12.6}"
4585,達明,其他電子業,30911959500.0,295.5,1.98,1.98,"{""2025"": 2.0}"
1605,華新,電器電纜,165288717170.0,37.3,1.93,1.14,"{""2021"": 12.0, ""2022"": 12.3, ""2023"": 3.3, ""2024"": 1.4, ""2025"": 1.1}"
2486,一詮,光電業,57437291350.0,243.5,1.86,0.81,"{""2021"": 8.5, ""2022"": 1.8, ""2023"": 4.3, ""2024"": 0.5, ""2025"": 0.8}"
4919,新唐,半導體業,51573349200.0,114.0,1.6,-9.73,"{""2021"": 18.8, ""2022"": 23.4, ""2023"": 13.2, ""2024"": 1.3, ""2025"": -9.7}"
1904,正隆,造紙工業,28482654650.0,25.7,1.58,1.57,"{""2021"": 9.6, ""2022"": 5.8, ""2023"": 1.9, ""2024"": 1.3, ""2025"": 1.6}"
1101,台泥,水泥工業,186951065245.0,24.85,1.37,-2.98,"{""2021"": 7.2, ""2022"": 1.3, ""2023"": 2.9, ""2024"": 4.2, ""2025"": -3.0}"
1303,南亞,塑膠工業,1522717747200.0,192.0,1.24,1.17,"{""2021"": 18.6, ""2022"": 8.2, ""2023"": 1.8, ""2024"": 0.7, ""2025"": 1.2}"
3673,TPK-KY,光電業,25741818540.0,63.3,1.17,2.17,"{""2021"": 2.3, ""2022"": 1.2, ""2023"": 0.4, ""2024"": 0.9, ""2025"": 2.2}"
2344,華邦電,半導體業,814500036200.0,181.0,1.01,2.47,"{""2021"": 15.6, ""2022"": 12.3, ""2023"": 0.0, ""2024"": 0.5, ""2025"": 2.5}"
2464,盟立,其他電子業,38785791600.0,179.0,0.94,-2.96,"{""2021"": 10.1, ""2022"": 9.8, ""2023"": 3.7, ""2024"": 2.0, ""2025"": -3.0}"
1711,永光,化學工業,21964863220.0,40.1,0.74,-1.48,"{""2021"": 5.0, ""2022"": 4.1, ""2023"": 1.0, ""2024"": 2.7, ""2025"": -1.5}"
2466,冠西電,光電業,18039704800.0,104.0,0.53,1.71,"{""2021"": 2.2, ""2022"": 4.2, ""2023"": 1.0, ""2024"": -1.1, ""2025"": 1.7}"
2002,中鋼,鋼鐵工業,306043046450.0,19.45,0.3,-0.74,"{""2021"": 15.6, ""2022"": 4.0, ""2023"": 0.8, ""2024"": 0.8, ""2025"": -0.7}"
6282,康舒,電子工業,37882455975.0,44.25,0.23,0.5,"{""2021"": 5.4, ""2022"": 4.0, ""2023"": 0.2, ""2024"": -0.1, ""2025"": 0.5}"
1326,台化,塑膠工業,352257296630.0,60.1,0.22,-1.57,"{""2021"": 10.0, ""2022"": 2.2, ""2023"": 1.9, ""2024"": 0.3, ""2025"": -1.6}"
4764,雙鍵,化學工業,18733719900.0,219.0,-0.05,3.77,"{""2021"": 3.3, ""2022"": 1.7, ""2023"": -2.7, ""2024"": -1.2, ""2025"": 3.8}"
6209,今國光,光電業,12542157650.0,69.5,-0.3,4.9,"{""2021"": -4.3, ""2022"": 1.7, ""2023"": -1.5, ""2024"": -4.3, ""2025"": 4.9}"
1301,台塑,塑膠工業,378125003520.0,59.4,-0.35,-2.58,"{""2021"": 17.5, ""2022"": 8.7, ""2023"": 1.8, ""2024"": -0.3, ""2025"": -2.6}"
2498,宏達電,通信網路業,34238176245.000004,40.95,-0.56,19.43,"{""2021"": -10.5, ""2022"": -11.1, ""2023"": -10.6, ""2024"": -10.5, ""2025"": 19.4}"
2426,鼎元,光電業,24711153060.0,82.2,-1.17,-1.95,"{""2021"": 15.1, ""2022"": -3.9, ""2023"": -3.2, ""2024"": 1.6, ""2025"": -2.0}"
2408,南亞科,半導體業,1821708715200.0,528.0,-1.19,3.74,"{""2021"": 14.0, ""2022"": 8.3, ""2023"": -4.3, ""2024"": -3.0, ""2025"": 3.7}"
6269,台郡,電子工業,20207085600.0,62.4,-1.26,-8.31,"{""2021"": 9.4, ""2022"": 11.7, ""2023"": 7.5, ""2024"": -3.0, ""2025"": -8.3}"
3006,晶豪科,半導體業,76469780700.0,256.5,-1.3,2.08,"{""2021"": 48.0, ""2022"": 8.9, ""2023"": -10.2, ""2024"": 4.2, ""2025"": 2.1}"
3481,群創,光電業,367902540270.0,46.05,-1.33,0.27,"{""2021"": 19.1, ""2022"": -9.0, ""2023"": -6.9, ""2024"": 2.6, ""2025"": 0.3}"
1314,中石化,塑膠工業,31149317146.0,8.23,-1.44,-3.45,"{""2021"": 4.0, ""2022"": 0.2, ""2023"": -1.1, ""2024"": 0.2, ""2025"": -3.4}"
1802,台玻,玻璃陶瓷,167504302080.0,57.6,-1.45,-1.27,"{""2021"": 20.2, ""2022"": -1.3, ""2023"": 0.0, ""2024"": -3.1, ""2025"": -1.3}"
2409,友達,光電業,193205734400.0,25.6,-1.75,2.89,"{""2021"": 23.0, ""2022"": -7.9, ""2023"": -7.0, ""2024"": -1.1, ""2025"": 2.9}"
6456,GIS-KY,電子工業,22979906400.0,68.0,-2.36,-0.69,"{""2021"": 11.6, ""2022"": 7.6, ""2023"": -6.7, ""2024"": 0.3, ""2025"": -0.7}"
1710,東聯,化學工業,14038394135.0,15.85,-2.59,-5.88,"{""2021"": 5.6, ""2022"": -3.7, ""2023"": -1.1, ""2024"": -0.8, ""2025"": -5.9}"
6533,晶心科,半導體業,12662725000.0,250.0,-3.25,-7.73,"{""2021"": 5.4, ""2022"": 7.3, ""2023"": -2.1, ""2024"": 0.0, ""2025"": -7.7}"
6770,力積電,半導體業,322284356640.0,68.4,-3.85,-5.45,"{""2021"": 19.5, ""2022"": 22.4, ""2023"": -1.3, ""2024"": -4.8, ""2025"": -5.4}"
7799,禾榮科,化學生技醫療,56641386750.0,358.5,-4.19,-4.19,"{""2025"": -4.2}"
2337,旺宏,半導體業,242710328000.0,122.5,-4.23,-5.17,"{""2021"": 23.3, ""2022"": 14.9, ""2023"": -2.6, ""2024"": -4.9, ""2025"": -5.2}"
2340,台亞,光電業,13685031360.0,31.2,-5.08,-13.32,"{""2021"": 9.1, ""2022"": 3.9, ""2023"": 3.3, ""2024"": -5.2, ""2025"": -13.3}"
3714,富采,電子工業,42283990650.0,57.3,-7.79,-6.03,"{""2021"": 3.4, ""2022"": -1.0, ""2023"": -13.6, ""2024"": -3.7, ""2025"": -6.0}"
2392,正崴,電子零組件業,21312799040.0,41.6,-8.72,-34.87,"{""2021"": 3.2, ""2022"": 4.8, ""2023"": 4.4, ""2024"": 4.3, ""2025"": -34.9}"
6116,彩晶,光電業,39449437620.0,13.8,-9.69,-5.8,"{""2021"": 17.4, ""2022"": -5.1, ""2023"": -10.2, ""2024"": -13.1, ""2025"": -5.8}"
3149,正達,電子工業,14705184000.0,65.0,-10.03,-17.46,"{""2021"": -4.2, ""2022"": -10.2, ""2023"": -4.1, ""2024"": -8.5, ""2025"": -17.5}"
3055,蔚華科,電子通路業,12474776650.0,108.5,-10.35,-17.26,"{""2021"": -13.3, ""2022"": 8.9, ""2023"": -2.0, ""2024"": -11.8, ""2025"": -17.3}"
3576,聯合再生,光電業,28160860420.0,17.3,-13.28,-8.12,"{""2021"": -6.5, ""2022"": 4.2, ""2023"": -19.4, ""2024"": -12.3, ""2025"": -8.1}"
6949,沛爾生醫-創,創新版股票,75745015500.0,1155.0,-34.14,-34.8,"{""2024"": -33.5, ""2025"": -34.8}"
