,strategy_ret,strategy_nav,bench_ret,bench_nav
2023-06-13,0.02863018062497165,1.8741283350160463,0.019767441860465196,1.4519867549668857
2023-06-14,-0.0005036912018685433,1.873184353062526,-0.00038008361839614313,1.4514348785871947
2023-06-15,0.00984698750035908,1.8916295759730009,0.003041825095057016,1.4558498896247223
2023-06-16,-0.005069408758293898,1.8820401324331155,-0.0026535253980287665,1.4519867549668857
2023-06-19,-0.005068750623420521,1.8725005403385429,-0.0022805017103764147,1.4486754966887398
2023-06-20,-0.0036501284250663266,1.8656656728903012,-0.005333333333333301,1.4409492273730666
2023-06-21,-0.001015946628505467,1.8637702561400098,0.0,1.4409492273730666
2023-06-26,-0.013540180746409832,1.8385344700020916,-0.006127920337035686,1.4321192052980114
2023-06-27,-0.0065480985754969735,1.8264955650580688,-0.006551059730250386,1.4227373068432654
2023-06-28,0.004577527855704321,1.8348563993854425,0.0015515903801395226,1.424944812362029
2023-06-29,0.002324316159719155,1.839121185765298,-0.0003872966692485269,1.4243929359823382
2023-06-30,0.007637475288074142,1.8531674283733541,0.0003874467260749359,1.4249448123620287
2023-07-03,0.012322239165893503,1.8760026006402144,0.012393493415956636,1.4426048565121392
2023-07-04,0.01250008071471239,1.8994527845692275,0.002295332823259555,1.4459161147902853
2023-07-05,-0.005113630443503582,1.8897396849840566,-0.0015267175572518665,1.4437086092715214
2023-07-06,-0.02338038561547169,1.8455568424362694,-0.022171253822629966,1.4116997792494463
2023-07-07,-0.004996962678455206,1.8363346637736477,-0.0015637216575449253,1.4094922737306825
2023-07-10,-0.0005709615464135681,1.8352861872942867,-0.0019577133907595634,1.406732891832228
2023-07-11,0.0220761511440195,1.8758022425575267,0.013730874852883268,1.4260485651214108
2023-07-12,0.00663403495914513,1.8882463802110963,0.0019349845201237503,1.4288079470198654
2023-07-13,0.0122501632512129,1.911377706627194,0.011201235998455239,1.4448123620309032
2023-07-14,0.013457726766705648,1.9371005055509554,0.01031321619556902,1.4597130242825587
2023-07-17,-0.0015419993681987218,1.9341134977952583,-0.001890359168241984,1.4569536423841039
2023-07-18,-0.009997111721415538,1.9147779490759014,-0.01628787878787885,1.433222958057393
2023-07-19,-0.002565213248059566,1.9098661353138395,-0.008471313053523222,1.4210816777041921
2023-07-20,0.00012402750123779028,1.910103011238301,0.004660194174757271,1.4277041942604836
2023-07-21,-0.017316475444238408,1.877026759348227,-0.01662156938538839,1.403973509933773
2023-07-24,0.0004259852916965502,1.8778263451398303,0.00039308176100627534,1.404525386313464
2023-07-25,0.012537614865077472,1.9013698086386897,0.012573673870333923,1.4221854304635742
2023-07-26,-0.005826094674287786,1.8902922481227282,-0.00271633682576633,1.4183222958057375
2023-07-27,0.0036831144962032225,1.8972544109038498,0.0077821011673151474,1.4293598233995566
2023-07-28,0.0038830550238926793,1.9046215541757126,0.0,1.4293598233995566
2023-07-31,-0.0071236894052995004,1.891053621789126,-0.00540540540540535,1.4216335540838834
2023-08-01,0.00381220688267461,1.8982627094216176,0.005046583850931485,1.4288079470198654
2023-08-02,-0.020532712351253174,1.859286227241953,-0.012359984550019298,1.411147902869755
2023-08-04,-0.007345731621514265,1.8456284096090558,-0.00469299960891667,1.4045253863134637
2023-08-07,0.013169666338335884,1.8699347199481604,0.00982318271119853,1.4183222958057375
2023-08-08,-0.00943204522999202,1.852297411092477,-0.011673151750972721,1.401766004415009
2023-08-09,-0.000949928834531854,1.8505378603715517,0.0015748031496063408,1.403973509933773
2023-08-10,-0.0154006954459562,1.8220382903727579,-0.0062893081761006275,1.3951434878587177
2023-08-11,-0.0028301605920483465,1.8168816294061418,-0.0007911392405064444,1.3940397350993357
