stock_id,name,industry,market_cap,price,roic_3y,roic_latest,by_year
8937,合騏*,其他,11276854272.0,26.55,0.83,-4.87,"{'2021': -7.6, '2022': 0.2, '2023': 5.2, '2024': 2.1, '2025': -4.9}"
6282,康舒,電子工業,37885542400.0,44.25,0.23,0.5,"{'2021': 5.4, '2022': 4.0, '2023': 0.2, '2024': -0.1, '2025': 0.5}"
6209,今國光,電子工業,12191065088.0,69.5,-0.3,4.9,"{'2021': -4.3, '2022': 1.7, '2023': -1.5, '2024': -4.3, '2025': 4.9}"
6125,廣運,電機機械,14167910400.0,54.7,-0.63,-4.4,"{'2021': -21.4, '2022': 10.2, '2023': 12.0, '2024': -9.5, '2025': -4.4}"
4971,IET-KY,半導體業,23511617536.0,588.0,-1.25,3.46,"{'2021': 6.1, '2022': 9.9, '2023': 0.5, '2024': -7.7, '2025': 3.5}"
6269,台郡,電子零組件業,20001134592.0,62.4,-1.26,-8.31,"{'2021': 9.4, '2022': 11.7, '2023': 7.5, '2024': -3.0, '2025': -8.3}"
8027,鈦昇,電機機械,18084700160.0,168.5,-1.39,-3.11,"{'2021': 12.6, '2022': 13.0, '2023': 0.7, '2024': -1.7, '2025': -3.1}"
6456,GIS-KY,電子工業,22454403072.0,68.0,-2.36,-0.69,"{'2021': 11.6, '2022': 7.6, '2023': -6.7, '2024': 0.3, '2025': -0.7}"
6533,晶心科,電子工業,12662750208.0,250.0,-3.25,-7.73,"{'2021': 5.4, '2022': 7.3, '2023': -2.1, '2024': 0.0, '2025': -7.7}"
7799,禾榮科,生技醫療業,56730828800.0,358.5,-4.19,-4.19,{'2025': -4.2}
6217,中探針,電子零組件業,17102552064.0,150.0,-4.69,-5.81,"{'2021': 7.8, '2022': 5.3, '2023': -0.2, '2024': -8.1, '2025': -5.8}"
2340,台亞,光電業,13661481984.0,31.2,-5.08,-13.32,"{'2021': 9.1, '2022': 3.9, '2023': 3.3, '2024': -5.2, '2025': -13.3}"
2867,三商壽,金融保險,57225158656.0,9.7,-6.9,1.61,"{'2021': 2.6, '2022': -38.9, '2023': -27.7, '2024': 5.3, '2025': 1.6}"
4960,誠美材,電子工業,11823597568.0,20.9,-7.48,-14.7,"{'2021': 7.3, '2022': 3.9, '2023': -5.1, '2024': -2.6, '2025': -14.7}"
6854,錼創科技-KY創,創新版股票,10688547840.0,91.3,-7.9,-3.49,"{'2022': -22.9, '2023': -23.2, '2024': 3.0, '2025': -3.5}"
6589,台康生技,生技醫療業,15261089792.0,51.2,-7.96,-8.07,"{'2021': -0.6, '2022': -1.1, '2023': -8.7, '2024': -7.1, '2025': -8.1}"
6116,彩晶,電子工業,39449440256.0,13.8,-9.69,-5.8,"{'2021': 17.4, '2022': -5.1, '2023': -10.2, '2024': -13.1, '2025': -5.8}"
4991,環宇-KY,半導體業,58293981184.0,481.0,-9.91,0.53,"{'2021': -9.1, '2022': -21.6, '2023': -22.6, '2024': -7.7, '2025': 0.5}"
6547,高端疫苗,生技醫療業,18311319552.0,55.7,-10.59,-7.69,"{'2021': 36.1, '2022': -25.9, '2023': -22.0, '2024': -2.1, '2025': -7.7}"
5475,德宏,電子零組件業,22183663616.0,174.5,-13.3,-2.33,"{'2021': 40.2, '2022': -25.9, '2023': -19.9, '2024': -17.7, '2025': -2.3}"
5351,鈺創,半導體業,40063066112.0,123.0,-15.46,-12.34,"{'2021': 23.0, '2022': 1.5, '2023': -19.9, '2024': -14.2, '2025': -12.3}"
2258,鴻華先進-創,創新版股票,55818403840.0,32.0,-15.48,-24.59,"{'2023': -10.1, '2024': -11.8, '2025': -24.6}"
6443,元晶,電子工業,13307075584.0,25.95,-15.73,-46.59,"{'2021': 0.7, '2022': 2.5, '2023': 5.9, '2024': -6.5, '2025': -46.6}"
4989,榮科,電子工業,10694864896.0,61.9,-16.23,-28.11,"{'2021': 25.3, '2022': 8.5, '2023': -5.8, '2024': -14.7, '2025': -28.1}"
6153,嘉聯益,電子零組件業,10624167936.0,16.7,-18.87,-20.89,"{'2021': -2.3, '2022': 2.2, '2023': -18.7, '2024': -17.0, '2025': -20.9}"
6535,順藥,生技醫療業,13549603840.0,80.9,-21.05,-20.26,"{'2021': 5.2, '2022': -26.9, '2023': -16.5, '2024': -26.4, '2025': -20.3}"
6550,北極星藥業-KY,生技醫療業,10961210368.0,12.25,-33.81,-50.25,"{'2022': -13.2, '2023': -19.4, '2024': -31.8, '2025': -50.2}"
6949,沛爾生醫-創,創新版股票,75698757632.0,1155.0,-34.14,-34.8,"{'2024': -33.5, '2025': -34.8}"
7827,漢康-KY創,生技醫療業,22476462080.0,161.0,-58.81,-58.81,{'2025': -58.8}
6576,逸達,生技醫療業,12603243520.0,80.0,-79.06,-67.38,"{'2021': -35.4, '2022': -42.4, '2023': -96.2, '2024': -73.6, '2025': -67.4}"
