,strategy_ret,strategy_nav,bench_ret,bench_nav
2020-12-04,0.0105456122696258,1.496670941209462,0.016464375121025387,1.304108254986185
2020-12-07,0.015955257875169,1.520550712030731,0.009377447981747888,1.316337462309886
2020-12-08,0.0168601210997608,1.5461873811738966,0.013936026840693838,1.3346819765160474
2020-12-09,-0.0028512971555435,1.541778741492018,0.0,1.3346819765160474
2020-12-10,-0.0144753414359784,1.519460967790188,-0.012078255001206517,1.3185613472581723
2020-12-11,0.0050196046048721,1.527088061061031,0.0012644353704842626,1.320228582863799
2020-12-14,-0.0124297636134974,1.5081067174450482,-0.004210222905164929,1.3146701262441725
2020-12-15,-0.0089294880032171,1.4946400966040514,-0.010148097748426399,1.3013287252961105
2020-12-16,0.018546942795635,1.522361100975829,0.018795340848464015,1.325787642243948
2020-12-17,-0.0033305915257947,1.5172907379937195,-0.005450567463085587,1.3185613472581723
2020-12-18,0.0029037673781068,1.5216965973418095,-0.0033727419245962453,1.3141141801221226
2020-12-21,0.0080847888050407,1.5339991929566672,0.009729256832718303,1.3268995344880476
2020-12-22,-0.0127295561204594,1.5144720641411855,-0.011311208636193837,1.3118906970141848
2020-12-23,0.0008911022428157,1.5158216135942235,0.0012711710280213229,1.31355833446016
2020-12-24,0.0016807825224587,1.5183693800695182,0.005501542014886729,1.3207849308261972
2020-12-25,0.001440525972599,1.5205566305975076,0.001262534835891005,1.3224524678120853
2020-12-28,0.0075233138142358,1.5319962553018098,0.008827207681215032,1.334126030393998
2020-12-29,0.0010843212980002,1.5336574314698903,-0.0008332730930952215,1.3330143390700726
2020-12-30,0.0179810232849639,1.5612341614563086,0.014178511358801105,1.3519144980180224
2020-12-31,0.0069274640071239,1.5720495549164897,0.005345379398286276,1.3591409939239725
2021-01-04,0.0104549753545611,1.58848529426929,0.01717785370921665,1.3824881190877978
2021-01-05,0.0081409918324769,1.6014171400759465,0.002010309001170274,1.385267347397611
2021-01-06,0.0074514834062636,1.6133500733217283,0.010834831906144649,1.400276486251735
2021-01-07,0.024973029390671,1.653640312120233,0.023421877393302815,1.433073590429448
2021-01-08,0.0226870958186765,1.6911566083309308,0.017843332933289435,1.4586443996213851
2021-01-11,0.0067808517466674,1.7026240905724197,0.008384160462369561,1.4708739083253475
2021-01-12,0.0085228817052615,1.717135354284897,-0.0015116065593835382,1.4686505256774969
2021-01-13,0.022447283359478,1.7556803781491075,0.024223961239035363,1.5042270590851974
2021-01-14,-0.016304376212541,1.7270551047547882,-0.009238595427351726,1.4903301138554341
2021-01-15,0.0069270591640201,1.7390185176449475,0.0033567133289162943,1.495332724813098
2021-01-18,0.0070758964995591,1.7513236326866202,-0.0007433735953161769,1.49422113394926
2021-01-19,0.0286395674306502,1.80148078395784,0.026413663938397836,1.5336889888310474
2021-01-20,0.0191494489661048,1.8359781482936588,0.001812119882226959,1.5364682171408608
2021-01-21,0.034006663979547,1.8984136402564724,0.03473238258790934,1.58983341909276
2021-01-22,-0.0224100262066595,1.8558701408272449,-0.017863232703273058,1.561433854768066
2021-01-25,-0.0186971057587761,1.8211707405296431,-0.013459648398605473,1.5404175040852086
2021-01-26,-0.0215745546949037,1.781879792779328,-0.02028019854663221,1.509177531257653
2021-01-27,1.855792321814833e-05,1.7819128607677064,0.001505392720782206,1.5114494361275763
2021-01-28,-0.0216726917181014,1.7432940126677676,-0.020293084744956058,1.4807774646325234
2021-01-29,-0.0188797140394442,1.710381120221925,-0.016494076848794226,1.4563534073349118
2021-02-01,0.0286066055071815,1.7593093181950443,0.019890823073393404,1.485321475292544
2021-02-02,0.0314682480808954,1.8146717002710373,0.02829831743792277,1.5273535738977362
2021-02-03,-0.0013888634252684,1.8121513691176607,-0.0007438376709284489,1.526217470772644
2021-02-04,-0.004716260594689,1.80360479102388,-0.005954604434871724,1.5171294494526024
2021-02-05,0.0067885285238694,1.8158486135935328,0.00935980335606068,1.5313294827651673
2021-02-17,0.0439652826543096,1.895682911147609,0.04265591071879249,1.596649736463053
2021-02-18,-0.002411221812403,1.8911119991628504,-0.0014229200168572875,1.5943778315931298
2021-02-19,-0.0089849174178972,1.8741205140223776,-0.010687642601087899,1.577337691157965
2021-02-22,0.0005000836350087,1.8750577310214744,-0.0003601649765768711,1.5767695893653753
2021-02-23,-0.0093229413337756,1.8575766777977183,-0.002161449889754863,1.5733614809102727
2021-02-24,-0.0225096719438108,1.815763236170018,-0.014801464835107692,1.5500734262776663
2021-02-25,0.0145212023904533,1.8421303016155872,0.008061572505674741,1.5625694555927234
2021-02-26,-0.0421390365596296,1.7645047054882064,-0.030170825347245356,1.515425445455095
2021-03-02,0.0039558292906713,1.771484784885704,0.00037468053214451125,1.5159932458674235
2021-03-03,0.0186686231752156,1.804555966795363,0.014612369117185775,1.5381454987551988
2021-03-04,-0.0300485939321508,1.7503315973212892,-0.019571666430126644,1.5080414281325614
2021-03-05,-0.0013042065559621,1.7480488033769552,-0.006026373778932226,1.4989534068125199
2021-03-08,-0.0051079810046459,1.7391198032941118,-0.0007578638934621074,1.4978174041475147
2021-03-09,-0.0054246896519007,1.7296856180937663,-0.0037921263628069024,1.492137491282576
2021-03-10,0.0038889428705947,1.7364122666466226,0.004187291515715508,1.4983855059401046
2021-03-11,0.02136729186823,1.7735146943516362,0.021228030512699947,1.5301932791799884
2021-03-12,0.0060879310605877,1.7843117295457882,0.0040832195531299575,1.536441394297604
2021-03-15,-0.0030971474775361,1.7787854529734872,-0.0025877387072408276,1.5324654854301731
2021-03-16,0.0041000375922579,1.78607854019924,0.0033357433371501433,1.5375773969626094
2021-03-17,-0.008890900589738,1.7701986934528642,-0.008496568129483517,1.5245132658549627
2021-03-18,-0.0002363162656671,1.7697803667081389,0.005216235078643772,1.5324654854301731
2021-03-19,-0.0161370708562414,1.7412212955305846,-0.015567042606721704,1.5086095299251512
2021-03-22,0.0030518299686603,1.7465352068623543,0.004518011715253012,1.5154254454550953
2021-03-23,0.0008355648344524,1.7479945502633418,0.001499385045301338,1.5176976517052798
2021-03-24,-0.0220403588475737,1.7094681231119346,-0.015718715027646213,1.4938413948199967
2021-03-25,-0.000758210619494,1.7081719862273046,0.003422058064697975,1.49895340681252
2021-03-26,0.0230635064032123,1.7475684217694458,0.01818873344308991,1.5262174707726446
2021-03-29,0.0138014989152267,1.7716874854467817,0.008187581097948593,1.5387135000877017
2021-03-30,0.000362880468043,1.7723303962307264,0.0033220678261227654,1.5438252106999637
2021-03-31,-0.0137995591479897,1.7478730180981603,-0.008461922487569273,1.5307614814326653
2021-04-01,0.0199589389966881,1.7827587090403385,0.007421029250909816,1.5421213071625433
2021-04-07,0.0128926960802639,1.8057432752604397,0.015101442049089142,1.565409562715324
2021-04-08,0.0064284440844412,1.8173513949363072,0.0032655425482193134,1.5705214742477602
2021-04-09,-0.0059115838537978,1.8066079697733248,-0.0021699210044617834,1.5671135667128318
2021-04-12,-0.008799542839108,1.79071064554983,-0.00579927452175133,1.5580254449327031
2021-04-13,-0.0014924336896845,1.7880381286539346,0.0,1.5580254449327031
2021-04-14,0.0080211095140946,1.8023801782992444,0.005468408462237839,1.566545364460155
2021-04-15,0.0112698510820968,1.822692734502,0.008339581045150979,1.579609696487976
2021-04-16,-0.0065591516135961,1.8107374165114007,0.0014380789727439502,1.5818812999776377
2021-04-19,-0.0071652357398641,1.7977630560591045,0.00179558889968634,1.584721708480499
2021-04-20,0.0021936689143739,1.8017067529905912,-0.001792370539042465,1.5818812999776375
2021-04-21,-0.0149707798495339,1.7747337978381503,-0.008976420337238444,1.5676816685054211
2021-04-22,-0.0040166104654305,1.7676053834924004,-0.0007248308557118444,1.5665453644601546
2021-04-23,0.0186349191647756,1.8005445669290034,0.009064617019594268,1.5807454982328066
2021-04-26,0.0136855170897104,1.825185950370496,0.014732260315499346,1.6040334524053261
2021-04-27,0.0003244795165678,1.8257781858253184,0.00035423341815277176,1.604601654658003
2021-04-28,-0.0080774014547111,1.811030642451153,-0.006017957456831091,1.5949452301651104
2021-04-29,-0.0008053088496227,1.8095722034478487,0.0014249445734164645,1.5972179387157306
2021-05-03,-0.0176211874736421,1.777685392403803,-0.016714353013988936,1.5705214742477602
2021-05-04,-0.003273988931392,1.7718652701055757,-0.008679747983917352,1.5568897436479594
2021-05-05,-0.0124242333653973,1.7498512024977413,-0.009485858934886293,1.5421213071625435
2021-05-06,0.0016020248899572,1.7526545076778643,0.008839792250289857,1.5557533391426057
2021-05-07,0.02090996881577,1.7893024587782274,0.01788976735088732,1.583585404435233
2021-05-10,-0.0135062081926924,1.765135767250272,-0.006814867595544061,1.572793479577771
2021-05-11,-0.0365230644165539,1.700667599919027,-0.03755867435058369,1.5137214414575881
2021-05-12,-0.024169256996197,1.6595637276314783,-0.028893098429381814,1.4699853388548882
2021-05-13,-0.0158525979212129,1.6332553311327074,-0.014683037404807142,1.448401489139964
2021-05-14,0.0163237782351024,1.6599162289594165,0.011372564006652652,1.464873527782539
2021-05-17,-0.0154393104475752,1.6342882669835437,-0.018999705588813143,1.4370413620298248
2021-05-18,0.0425606660713418,1.7038446641789422,0.045850006291682455,1.5029297175203002
2021-05-19,-0.0067488126360157,1.6923457357795233,-0.00680292980178554,1.4927053921549922
2021-05-20,0.0002149459151657,1.692709498582477,-0.006849324748727903,1.4824813681699454
2021-05-21,0.0130040321494142,1.7147215473216626,0.014176400914039045,1.5034976183927156
2021-05-24,-0.0035745815976309,1.7085921352335454,-0.0015113470633234538,1.5012253116824439
2021-05-25,0.0235817397763561,1.7488837103505517,0.01702613176297385,1.5267853716450606
2021-05-26,0.0036279653937897,1.7552285999294663,0.0007441144945397049,1.5279214747701528
2021-05-27,-0.0025964396959411,1.7506712547171583,-0.0070632067784588415,1.5171294494526035
