,A_baseline_cap,B_cap_max10,C_equal_weight,D_mom_filter_cap10,E_trend_ma200_cap10,F_ex_cyclical_cap10,G_roic_stable_cap10,H_quality_value_eq,I_roic_mom_score_top40,J_combo_stable_mom_cap10,K_roic_mom_top20,L_top20_halfcash_ma200,0050
2020-04-13,0.8858552081216738,0.874842945765886,0.8969488994025363,0.874842945765886,0.874842945765886,0.8759471235844427,0.874842945765886,0.9313233229418472,0.8955654683324783,0.8759471235844427,0.9135928894420879,0.9135928894420879,0.869757227173286
2020-04-14,0.9083185896595619,0.9004940458823613,0.9242118071627907,0.9004940458823613,0.9004940458823613,0.9017625152994693,0.9004940458823613,0.9626907089880536,0.9214202521232897,0.9017625152994693,0.9369666897670296,0.9369666897670296,0.8934877056455454
2020-04-15,0.9166858907292859,0.9101818553810198,0.9388381738797977,0.9101818553810198,0.9101818553810198,0.9115559464329847,0.9101818553810198,0.9750966311919977,0.9385611929604242,0.9115559464329847,0.9568426420790364,0.9568426420790364,0.8962470425809083
2020-04-16,0.9120181859642987,0.9029704825410251,0.936681735588294,0.9029704825410251,0.9029704825410251,0.9043870293761546,0.9029704825410251,0.9723911493165677,0.9373559275096248,0.9043870293761546,0.9531275748575443,0.9531275748575443,0.8918321235763431
2020-04-17,0.9607861751077894,0.9203122566819508,0.9451483494901106,0.9203122566819508,0.9203122566819508,0.9216967201765326,0.9203122566819508,0.9781230945445072,0.9481932480321853,0.9216967201765326,0.9696340946815208,0.9696340946815208,0.9188739671071612
2020-04-20,0.9566815013111359,0.9235423873011263,0.9510829883463358,0.9235423873011263,0.9235423873011263,0.9250961324163687,0.9235423873011263,0.9884705652459763,0.9522540896163418,0.9250961324163687,0.9717236190731882,0.9717236190731882,0.9161147306318753
2020-04-21,0.9286227502271935,0.8977441192770084,0.9275588187460884,0.8977441192770084,0.8977441192770084,0.8994189286668571,0.8977441192770084,0.964827023728268,0.9289874484756473,0.8994189286668571,0.9495784653624502,0.9495784653624502,0.8896245133839449
2020-04-22,0.9279470058906732,0.9024016961491557,0.9322449761022898,0.9024016961491557,0.9024016961491557,0.9041860693222986,0.9024016961491557,0.9718277318851068,0.9324532797575654,0.9041860693222986,0.9541947389978999,0.9541947389978999,0.8896245133839449
2020-04-23,0.9334994841397805,0.9090974690338244,0.9409957223835153,0.9090974690338244,0.9090974690338244,0.9109068083270628,0.9090974690338244,0.9838322829746963,0.9404401212178674,0.9109068083270628,0.9604394646399175,0.9604394646399175,0.8929359789025806
2020-04-24,0.9292997543298659,0.9059836130735344,0.9409368592378052,0.9059836130735344,0.9059836130735344,0.9077667082685069,0.9059836130735344,0.9860429020682275,0.9405989100837877,0.9077667082685069,0.9649321429438151,0.9649321429438151,0.8929359789025806
2020-04-27,0.9452221807583054,0.9278056503831436,0.9611967772426298,0.9278056503831436,0.9278056503831436,0.9297150385743022,0.9278056503831436,1.0062695772321075,0.9590365893134324,0.9297150385743022,0.9810373184283128,0.9810373184283128,0.9111478839641913
2020-04-28,0.9453036620505554,0.9381195850036803,0.9742699983459607,0.9381195850036803,0.9381195850036803,0.9402081064342872,0.9381195850036803,1.0176227656477004,0.9733977476578263,0.9402081064342872,0.9991339806404598,0.9991339806404598,0.9111478839641913
2020-04-29,0.9566188666727655,0.9561486342914619,0.9869308903276388,0.9561486342914619,0.9561486342914619,0.9582902768743402,0.9561486342914619,1.0260775560490931,0.9889931747608683,0.9582902768743402,1.0184494192374838,1.0184494192374838,0.9238409142349222
2020-04-30,0.9755152430229069,0.9768757129183824,1.0043369203946448,0.9768757129183824,0.9768757129183824,0.9790305281162649,0.9768757129183824,1.0411844570771418,1.008517375958777,0.9790305281162649,1.0365688630116179,1.0365688630116179,0.9437085018258122
2020-05-04,0.9453595627431658,0.948385924050341,0.9867026791388449,0.948385924050341,0.948385924050341,0.9505080795134625,0.948385924050341,1.0262287442733096,0.9884927296096988,0.9505080795134625,1.0209952184462916,1.0209952184462916,0.9161147306318753
2020-05-05,0.949236266595302,0.9564427923612848,0.990197279967635,0.9564427923612848,0.9564427923612848,0.9586679987139312,0.9564427923612848,1.0296991731968572,0.9910947413400284,0.9586679987139312,1.0250146516322314,1.0250146516322314,0.9205296496364406
2020-05-06,0.9520862018216308,0.9611334332756288,0.9925618070732581,0.9611334332756288,0.9611334332756288,0.9635419097978326,0.9611334332756288,1.0333380986623797,0.9923250960466262,0.9635419097978326,1.024495407658294,1.024495407658294,0.921633404502601
2020-05-07,0.958063312246936,0.9697696167876311,1.007552030313269,0.9697696167876311,0.9697696167876311,0.9722183190510927,0.9697696167876311,1.0499827611923052,1.0068220780997128,0.9722183190510927,1.0381173764707572,1.0381173764707572,0.9254964963041246
2020-05-08,0.9617797936531036,0.9802444502732457,1.0192222164576097,0.9802444502732457,0.9802444502732457,0.9827711607115057,0.9802444502732457,1.0649650892740041,1.0165408466963088,0.9827711607115057,1.0427981677484275,1.0427981677484275,0.9310153710950043
2020-05-11,0.9724806200359193,0.9903704383022965,1.0301678696022551,0.9903704383022965,0.9903704383022965,0.9929182551794351,0.9903704383022965,1.0721213673488004,1.0286008846231767,0.9929182551794351,1.0586529803540512,1.0586529803540512,0.9387417556182052
2020-05-12,0.9554907830547869,0.978187129105115,1.0252541461225158,0.978187129105115,0.978187129105115,0.9806879915220947,0.978187129105115,1.0717043382088052,1.0207944466750027,0.9806879915220947,1.0536778924973953,1.0536778924973953,0.9277040060364455
2020-05-13,0.9622241993057562,0.9852151548172282,1.0286937983313875,0.9852151548172282,0.9852151548172282,0.9878518346269906,0.9852151548172282,1.0787702244976567,1.0235627941963736,0.9878518346269906,1.057544150288029,1.057544150288029,0.9304635438919624
2020-05-14,0.9487048484472295,0.9703808436797537,1.0128892415130624,0.9703808436797537,0.9703808436797537,0.9730299521468865,0.9703808436797537,1.0648182266179926,1.0091161286890116,0.9730299521468865,1.0439041622314087,1.0439041622314087,0.9194260956904339
2020-05-15,0.9604722125762237,0.9738267148086251,1.0213519258316148,0.9738267148086251,0.9738267148086251,0.976231524531756,0.9738267148086251,1.0747100859175498,1.0153900251550017,0.976231524531756,1.05670512100727,1.05670512100727,0.9254964963041244
2020-05-18,0.9409213570552931,0.9678435271704492,1.0193320682360658,0.9678435271704492,0.9678435271704492,0.9702794582425823,0.9678435271704492,1.069166567801629,1.013481151530764,0.9702794582425823,1.0651817964891397,1.0651817964891397,0.9177704131611546
2020-05-19,0.9486006796637609,0.9820245678287483,1.0383633914797914,0.9820245678287483,0.9820245678287483,0.9845930392673091,0.9820245678287483,1.087833407935841,1.0315064046622349,0.9845930392673091,1.0841727489416528,1.0841727489416528,0.9260484239672433
2020-05-20,0.9566897175824879,0.9903604603616989,1.0446661351756872,0.9903604603616989,0.9903604603616989,0.993113876490616,0.9903604603616989,1.0918687023371942,1.0374930351929097,0.993113876490616,1.089611142063486,1.089611142063486,0.9249447695611598
2020-05-21,0.9683259881617119,1.0028310728779275,1.0598564048732066,1.0028310728779275,1.0028310728779275,1.0057383635777701,1.0028310728779275,1.1106886938947116,1.0542600353652805,1.0057383635777701,1.0977084519473013,1.0977084519473013,0.9326709531642067
2020-05-22,0.9490652782287604,0.9800893638742352,1.036623254735633,0.9800893638742352,0.9800893638742352,0.9828349148565476,0.9800893638742352,1.0850104626160189,1.0317800623969489,0.9828349148565476,1.0781067304442256,1.0781067304442256,0.9155627025086795
2020-05-25,0.953312134513692,0.99363669715614,1.057068139692831,0.99363669715614,0.99363669715614,0.9966784729766945,0.99363669715614,1.1068198257071742,1.0521375373313557,0.9966784729766945,1.105050403371895,1.105050403371895,0.9216334045026011
2020-05-26,0.9657377517824943,1.008410406691966,1.0668265745648793,1.008410406691966,1.008410406691966,1.0114951018732816,1.008410406691966,1.1199857888567566,1.0625973737296766,1.0114951018732816,1.1057786233517868,1.1057786233517868,0.9321189250410109
2020-05-27,0.9666483222699859,1.0046913123507197,1.0665623586479225,1.0046913123507197,1.0046913123507197,1.0077123695223849,1.0046913123507197,1.1183874370778486,1.0637804848808379,1.0077123695223849,1.1081131962429318,1.1081131962429318,0.9310153710950044
2020-05-28,0.9601171518433351,1.0015392290552563,1.0651143073548552,1.0015392290552563,1.0015392290552563,1.0046550964319023,1.0015392290552563,1.1169334771156278,1.0607639566389737,1.0046550964319023,1.1089670782453898,1.10896707824539,0.9254964963041246
2020-05-29,0.9568799170528614,1.0050655086140863,1.06811847798063,1.0050655086140863,1.0050655086140863,1.0084594043317585,1.0050655086140863,1.1190404265376208,1.0670336265225928,1.0084594043317585,1.1153107980411567,1.115310798041157,0.932118925041011
2020-06-01,0.9714650987011614,1.0257402359025674,1.0887980559855854,1.0257402359025674,1.0257402359025674,1.029202790626078,1.0257402359025674,1.1406658217724377,1.091146711640929,1.029202790626078,1.1442981027274282,1.1442981027274284,0.9370859726288491
2020-06-02,0.972414453705901,1.021740230341899,1.0866861262686451,1.021740230341899,1.021740230341899,1.0250869885375182,1.021740230341899,1.1459514125283805,1.0821456329766566,1.0250869885375182,1.1338404128407562,1.1338404128407564,0.9415010925535683
2020-06-03,0.9882001041942262,1.0395230772251334,1.1007399699306453,1.0395230772251334,1.0395230772251334,1.0428552365216877,1.0395230772251334,1.1595256964221328,1.0953878818022622,1.0428552365216877,1.1438083443416476,1.1438083443416478,0.9580572146258226
2020-06-04,1.0005812925401134,1.044807543825914,1.1059407920655215,1.044807543825914,1.044807543825914,1.048163670827182,1.044807543825914,1.1632987465682996,1.099481228013249,1.048163670827182,1.1413289111538658,1.141328911153866,0.9668872535551071
2020-06-05,1.0137025630566954,1.0486805054421058,1.1088072270940588,1.0486805054421058,1.0486805054421058,1.0520110075476903,1.0486805054421058,1.1693101501201109,1.1009062685689854,1.0520110075476903,1.1450986467911197,1.14509864679112,0.9751653648212728
2020-06-08,1.0337113084958125,1.0665345090099678,1.1168786813360658,1.0665345090099678,1.0665345090099678,1.0698810247376296,1.0665345090099678,1.1709996737362431,1.1156574349596664,1.0698810247376296,1.1632849755968926,1.1632849755968928,0.9878586964722347
2020-06-09,1.0376025976171375,1.0722089385898335,1.1218769807399063,1.0722089385898335,1.0722089385898335,1.0756562656810127,1.0722089385898335,1.174693466364543,1.1218322511355552,1.0756562656810127,1.1713249418393183,1.1713249418393186,0.9889623508783182
2020-06-10,1.049985018151869,1.0873674543343828,1.1358140406681463,1.0873674543343828,1.0873674543343828,1.0909396143600676,1.0873674543343828,1.1788230060643052,1.1405235184089908,1.0909396143600676,1.1994920949599195,1.1994920949599197,0.9983443174707214
2020-06-11,1.0412129551080567,1.0748524468574916,1.119348845392658,1.0748524468574916,1.0748524468574916,1.0783956580873553,1.0748524468574916,1.1534426235425042,1.1255880555569093,1.0783956580873553,1.1963285806525628,1.196328580652563,0.9828915484243195
2020-06-12,1.0293659117561764,1.06845188220114,1.1168109327915887,1.06845188220114,1.06845188220114,1.0720673178565017,1.06845188220114,1.1503621498164511,1.1241117484148473,1.0720673178565017,1.1962719021199766,1.1962719021199768,0.974061609955112
2020-06-15,1.0116805440330845,1.0568284366961946,1.1044511946679014,1.0568284366961946,1.0568284366961946,1.0603679754084596,1.0568284366961946,1.1380029998848744,1.1123283568636968,1.0603679754084596,1.1815478127356167,1.181547812735617,0.9602650257383746
2020-06-16,1.031547449266624,1.0815259269208173,1.1288079769804673,1.0815259269208173,1.0815259269208173,1.0851765117661256,1.0815259269208173,1.1614000899524795,1.1377197789634748,1.0851765117661256,1.2075820023294885,1.2075820023294888,0.9812359663551171
2020-06-17,1.030990018057823,1.080053208436727,1.1283595749551212,1.080053208436727,1.080053208436727,1.0836451008506685,1.080053208436727,1.160317574825914,1.137044299867219,1.0836451008506685,1.2053197724506703,1.2053197724506706,0.9823401230615858
2020-06-18,1.0372133393520104,1.0869014731632447,1.1416056051543781,1.0869014731632447,1.0869014731632447,1.0905539364227255,1.0869014731632447,1.1731434805262255,1.14766240028882,1.0905539364227255,1.2212159437177177,1.221215943717718,0.9812359663551171
2020-06-19,1.0369645163259131,1.0860753824031828,1.1411619260964778,1.0860753824031828,1.0860753824031828,1.0897173350689937,1.0860753824031828,1.1761944468070282,1.1448829797681968,1.0897173350689937,1.2175952437503905,1.2175952437503907,0.9806841391520753
2020-06-22,1.0314517238606118,1.0860612974249941,1.1454003089115405,1.0860612974249941,1.0860612974249941,1.0897175934754912,1.0860612974249941,1.1779084573000809,1.1517256169635517,1.0897175934754912,1.2215984068443935,1.2215984068443937,0.9828915484243195
2020-06-23,1.038263868376321,1.0870881047900245,1.145548175501707,1.0870881047900245,1.0870881047900245,1.090749893136829,1.0870881047900245,1.1758082049932923,1.1535458311238793,1.090749893136829,1.2231714305088164,1.2231714305088166,0.9873066683490388
2020-06-24,1.0457174350170515,1.0935116383355492,1.1553853144657331,1.0935116383355492,1.0935116383355492,1.0972398534565324,1.0935116383355492,1.1796791051967155,1.1653642303648881,1.0972398534565324,1.2473838410816067,1.2473838410816072,0.9933773703429604
2020-06-29,1.0295810155236167,1.0807922936009904,1.1410201353413352,1.0807922936009904,1.0807922936009904,1.0844473936499799,1.0807922936009904,1.167924932223216,1.1472152609092496,1.0844473936499799,1.2230379133683762,1.2230379133683766,0.9834434760874383
2020-06-30,1.0353645097114201,1.0909498395947637,1.1490378743874168,1.0909498395947637,1.0909498395947637,1.0946793070905407,1.0909498395947637,1.1796801662159715,1.1526228010492552,1.0946793070905407,1.2271262027609067,1.2271262027609071,0.9922737159368767
2020-07-01,1.0515158055387863,1.1101713324577294,1.1691520255442862,1.1101713324577294,1.1101713324577294,1.114048815068324,1.1101713324577294,1.196017928620096,1.1714032073909872,1.114048815068324,1.2533996174716606,1.253399617471661,0.998896044213686
2020-07-02,1.067337946153759,1.128883863894894,1.1831241986541032,1.128883863894894,1.128883863894894,1.1329172479747252,1.128883863894894,1.2058343419362885,1.1860987237123135,1.1329172479747252,1.26835472055715,1.2683547205571504,1.0099335928752915
2020-07-03,1.0870476042664143,1.1390907230075613,1.1905025030339749,1.1390907230075613,1.1390907230075613,1.1432384819702919,1.1390907230075613,1.2145340998343865,1.1970852655037658,1.1432384819702919,1.2763448340099266,1.276344834009927,1.0215230692000157
2020-07-06,1.115312014763699,1.1693366765024225,1.216042367333911,1.1693366765024225,1.1693366765024225,1.1737202355399476,1.1693366765024225,1.2410651534707466,1.2239342716303043,1.1737202355399476,1.3052346227879432,1.3052346227879437,1.0391832475186615
2020-07-07,1.1144991030680145,1.1634572606907356,1.206366888948568,1.1634572606907356,1.1634572606907356,1.1678084779276303,1.1634572606907356,1.2230112817134315,1.2175938862761446,1.1678084779276303,1.2978714210073687,1.2978714210073692,1.043046238860108
2020-07-08,1.122026306435589,1.1703875318547228,1.2211360211126776,1.1703875318547228,1.1703875318547228,1.174786532201401,1.1703875318547228,1.237354134646757,1.2331410587609397,1.174786532201401,1.3144133192630982,1.3144133192630987,1.05022069572019
2020-07-09,1.134413723401011,1.1815592273379765,1.231502793932083,1.1815592273379765,1.1815592273379765,1.1859526686650408,1.1815592273379765,1.2496397066308045,1.2410044616581561,1.1859526686650408,1.3275329244610927,1.3275329244610932,1.053531960318672
2020-07-10,1.1319488131523197,1.153223558187897,1.2063304589079977,1.153223558187897,1.153223558187897,1.1575838890262249,1.153223558187897,1.224126467172295,1.217158178300969,1.1575838890262249,1.3013692440887432,1.3013692440887437,1.0447020218494645
2020-07-13,1.149190528863224,1.167090870379194,1.2199175431056322,1.167090870379194,1.167090870379194,1.1715720213138168,1.167090870379194,1.238876119141346,1.2340568536165903,1.1715720213138168,1.318080815965015,1.3180808159650155,1.0601544895156352
2020-07-14,1.1672834333210553,1.1635213246768759,1.2130115464017173,1.1635213246768759,1.1635213246768759,1.1679600547184543,1.1635213246768759,1.2346445606438035,1.2268340270476725,1.1679600547184543,1.306957263951581,1.3069572639515814,1.0667769182525213
2020-07-15,1.1662345314645937,1.1635684027136686,1.210181193141558,1.1635684027136686,1.1635684027136686,1.1679735190044018,1.1635684027136686,1.2324165894144252,1.2222505084448982,1.1679735190044018,1.2995209401621188,1.2995209401621193,1.0711920381772404
2020-07-16,1.1526542717147847,1.1577599957248164,1.2101485092192494,1.1577599957248164,1.1577599957248164,1.1620783866127433,1.1577599957248164,1.239406073957653,1.218476377242177,1.1620783866127433,1.291484534112768,1.2914845341127685,1.0607063167186765
